ID,YearlyPayment,MontlyPayment
39540,4778.96,398.25
39541,3034.89,252.91
39542,2236.58,186.38
39543,2032.52,169.38
39544,6837.30,569.77
39545,7080.81,590.07
39546,2689.34,224.11
39547,1958.82,163.24
39548,4623.22,385.27
39549,1223.28,101.94
39550,4983.04,415.25
39551,2694.01,224.50
39552,3812.22,317.69
39553,3869.99,322.50
39554,3594.78,299.57
39555,3949.34,329.11
39556,3655.29,304.61
39557,3019.49,251.62
39558,4767.10,397.26
39559,6450.96,537.58
39560,2753.06,229.42
39561,3386.15,282.18
39562,1997.30,166.44
39563,3027.80,252.32
39564,5796.92,483.08
39565,8280.79,690.07
39566,1306.08,108.84
39567,6186.12,515.51
39568,5499.64,458.30
39569,3005.34,250.45
39570,3693.54,307.80
39571,4247.02,353.92
39572,2595.16,216.26
39573,6562.74,546.90
39574,3979.92,331.66
39575,6544.12,545.34
39576,4704.07,392.01
39577,3424.00,285.33
39578,3560.22,296.69
39579,8055.43,671.29
39580,3541.82,295.15
39581,4503.30,375.27
39582,7319.33,609.94
39583,3569.97,297.50
39584,7304.58,608.72
39585,4053.75,337.81
39586,3740.40,311.70
39587,3983.87,331.99
39588,6191.88,515.99
39589,3363.90,280.33
39590,4280.87,356.74
39591,3604.00,300.33
39592,4294.26,357.86
39593,7519.88,626.66
39594,5798.70,483.22
39595,2015.61,167.97
39596,4324.02,360.33
39597,3602.79,300.23
39598,2997.70,249.81
39599,3719.98,310.00
39600,3158.26,263.19
39601,2872.74,239.40
39602,2143.09,178.59
39603,3101.42,258.45
39604,6840.84,570.07
39605,4323.13,360.26
39606,4782.82,398.57
39607,4166.97,347.25
39608,3624.26,302.02
39609,6326.30,527.19
39610,3636.68,303.06
39611,1874.00,156.17
39612,6036.64,503.05
39613,4966.10,413.84
39614,3988.12,332.34
39615,5145.44,428.79
39616,7136.65,594.72
39617,4436.02,369.67
39618,3150.96,262.58
39619,5398.82,449.90
39620,1591.98,132.67
39621,5872.66,489.39
39622,2848.99,237.42
39623,1755.98,146.33
39624,4090.88,340.91
39625,5380.29,448.36
39626,4065.98,338.83
39627,1315.46,109.62
39628,3601.24,300.10
39629,5035.52,419.63
39630,3172.20,264.35
39631,3271.00,272.58
39632,3116.33,259.69
39633,1717.16,143.10
39634,2295.66,191.31
39635,6582.44,548.54
39636,7353.66,612.81
39637,1963.02,163.59
39638,3365.34,280.45
39639,2989.36,249.11
39640,1790.56,149.21
39641,5757.17,479.76
39642,7385.82,615.49
39643,3402.68,283.56
39644,7139.44,594.95
39645,3050.82,254.24
39646,3066.06,255.51
39647,2470.17,205.85
39648,4199.80,349.98
39649,2231.72,185.98
39650,2132.72,177.73
39651,2094.18,174.52
39652,4300.06,358.34
39653,4396.76,366.40
39654,5048.12,420.68
39655,6524.47,543.71
39656,3430.46,285.87
39657,5096.24,424.69
39658,5938.66,494.89
39659,2437.94,203.16
39660,6521.24,543.44
39661,2204.92,183.74
39662,1630.70,135.89
39663,2941.18,245.10
39664,1853.96,154.50
39665,2659.33,221.61
39666,6837.18,569.77
39667,3475.68,289.64
39668,3889.86,324.16
39669,4165.10,347.09
39670,3265.82,272.15
39671,5431.46,452.62
39672,2548.66,212.39
39673,5117.93,426.49
39674,2736.06,228.01
39675,3654.75,304.56
39676,5890.94,490.91
39677,2538.93,211.58
39678,4778.20,398.18
39679,6345.64,528.80
39680,2627.05,218.92
39681,3157.09,263.09
39683,3999.53,333.29
39684,2930.68,244.22
39685,6266.74,522.23
39686,2180.84,181.74
39687,4864.48,405.37
39688,3642.72,303.56
39689,5000.38,416.70
39690,3364.43,280.37
39691,6217.44,518.12
39692,4309.36,359.11
39693,4830.48,402.54
39694,1504.26,125.36
39695,3585.26,298.77
39696,7935.03,661.25
39697,4469.20,372.43
39698,3085.66,257.14
39699,7470.09,622.51
39700,2321.88,193.49
39701,4693.48,391.12
39702,1799.02,149.92
39703,2656.08,221.34
39704,4193.38,349.45
39705,2900.86,241.74
39706,7689.50,640.79
39707,3910.08,325.84
39708,2660.00,221.67
39709,1691.24,140.94
39710,2255.16,187.93
39711,3552.50,296.04
39712,3180.87,265.07
39713,3875.38,322.95
39714,6611.62,550.97
39715,2834.18,236.18
39716,4087.61,340.63
39717,6565.30,547.11
39718,4943.76,411.98
39719,2126.90,177.24
39720,4433.14,369.43
39721,3702.77,308.56
39722,1666.72,138.89
39723,3353.40,279.45
39724,3428.10,285.68
39725,3032.28,252.69
39726,5068.11,422.34
39727,4384.89,365.41
39728,5071.38,422.62
39729,3455.58,287.97
39730,6494.36,541.20
39731,2593.52,216.13
39732,6821.96,568.50
39733,2111.53,175.96
39734,3254.22,271.19
39735,5175.38,431.28
39736,3751.54,312.63
39737,7150.06,595.84
39738,3545.12,295.43
39739,2794.65,232.89
39740,4307.00,358.92
39741,5078.99,423.25
39742,2990.80,249.23
39743,8833.37,736.11
39744,3049.54,254.13
39745,3804.99,317.08
39746,3034.06,252.84
39747,6764.26,563.69
39748,5280.06,440.01
39749,2544.80,212.07
39750,6927.08,577.26
39751,1383.83,115.32
39752,3099.24,258.27
39753,2224.72,185.39
39754,6418.50,534.88
39755,3381.30,281.78
39756,2066.52,172.21
39757,4464.14,372.01
39758,3412.60,284.38
39759,3601.55,300.13
39760,6634.10,552.84
39761,3855.32,321.28
39762,1973.78,164.48
39763,7410.88,617.57
39764,4034.93,336.24
39765,2172.26,181.02
39766,4931.44,410.95
39767,7421.43,618.45
39768,1997.85,166.49
39769,5066.40,422.20
39770,3259.38,271.62
39771,2352.28,196.02
39772,2853.31,237.78
39773,6632.38,552.70
39774,3745.78,312.15
39775,3280.24,273.35
39776,3486.54,290.55
39777,3314.74,276.23
39778,2602.28,216.86
39779,3729.26,310.77
39780,5024.70,418.73
39781,4074.10,339.51
39782,6802.46,566.87
39783,3741.62,311.80
39784,4207.50,350.63
39785,5549.52,462.46
39786,6210.65,517.55
39787,3121.68,260.14
39788,4837.80,403.15
39789,5214.81,434.57
39790,3432.62,286.05
39791,2830.06,235.84
39792,2371.72,197.64
39793,6573.49,547.79
39794,3275.34,272.95
39795,3859.52,321.63
39796,3661.05,305.09
39797,5402.58,450.22
39798,3905.28,325.44
39799,2897.06,241.42
39800,3990.02,332.50
39801,3667.42,305.62
39802,3034.76,252.90
39803,4697.54,391.46
39804,2505.82,208.82
39805,4369.68,364.14
39806,5837.76,486.48
39807,4553.80,379.48
39808,6049.58,504.13
39809,3430.16,285.85
39810,5314.00,442.83
39811,3594.84,299.57
39812,1510.66,125.89
39813,2692.82,224.40
39814,2231.37,185.95
39815,2300.26,191.69
39816,5613.20,467.77
39817,2289.86,190.82
39818,4953.40,412.78
39819,2780.56,231.71
39820,5795.32,482.94
39821,3460.34,288.36
39822,2984.94,248.75
39823,3935.98,328.00
39824,6196.32,516.36
39825,4392.68,366.06
39826,6697.17,558.10
39827,4035.88,336.32
39828,2077.56,173.13
39829,2044.90,170.41
39830,2847.32,237.28
39831,2549.39,212.45
39832,2860.62,238.39
39833,3454.72,287.89
39834,3899.08,324.92
39835,7938.44,661.54
39836,5002.54,416.88
39837,5464.22,455.35
39838,2574.82,214.57
39839,4307.87,358.99
39840,3415.38,284.62
39841,3744.94,312.08
39842,3177.10,264.76
39843,1909.98,159.17
39844,2812.73,234.39
39845,2862.96,238.58
39846,2360.02,196.67
39847,5306.64,442.22
39848,6000.58,500.05
39849,7239.54,603.29
39850,4507.72,375.64
39851,4056.08,338.01
39852,3936.94,328.08
39853,8776.08,731.34
39854,3694.56,307.88
39855,3074.38,256.20
39856,5326.21,443.85
39857,3241.00,270.08
39858,2765.25,230.44
39859,7036.56,586.38
39860,6543.78,545.31
39861,7646.16,637.18
39862,4370.76,364.23
39863,3123.27,260.27
39864,5919.88,493.32
39865,4248.52,354.04
39866,4607.40,383.95
39867,2651.60,220.97
39868,4475.02,372.92
39869,4047.55,337.30
39870,2215.06,184.59
39871,4978.46,414.87
39872,6065.26,505.44
39873,3731.87,310.99
39874,3975.96,331.33
39875,4439.56,369.96
39876,5882.24,490.19
39877,3465.10,288.76
39878,4670.94,389.25
39879,6757.72,563.14
39880,2380.38,198.37
39881,3585.30,298.78
39882,1887.98,157.33
39883,4314.98,359.58
39884,3649.04,304.09
39885,3014.28,251.19
39886,3380.78,281.73
39887,5110.22,425.85
39888,4320.17,360.01
39889,2052.10,171.01
39890,1883.66,156.97
39891,3001.52,250.13
39892,5865.20,488.77
39893,6697.40,558.12
39894,4653.44,387.79
39895,1608.84,134.07
39896,6321.74,526.81
39897,2751.42,229.29
39898,3274.88,272.91
39899,2917.92,243.16
39900,2775.95,231.33
39901,4592.63,382.72
39902,3193.02,266.09
39903,2083.70,173.64
39904,4353.80,362.82
39905,5167.88,430.66
39906,2032.58,169.38
39907,4244.02,353.67
39908,1468.60,122.38
39909,4712.50,392.71
39910,8374.51,697.88
39911,7462.77,621.90
39912,3848.16,320.68
39913,6666.51,555.54
39914,4071.12,339.26
39915,6733.62,561.14
39916,5478.10,456.51
39917,5294.32,441.19
39918,2822.66,235.22
39919,4018.26,334.85
39920,2039.96,170.00
39921,3794.54,316.21
39922,1954.92,162.91
39923,1636.04,136.34
39924,6097.90,508.16
39925,2604.06,217.01
39926,3699.10,308.26
39927,4707.30,392.28
39928,3014.00,251.17
39929,3903.52,325.29
39930,3707.78,308.98
39931,2990.60,249.22
39932,6585.35,548.78
39933,2162.30,180.19
39934,4450.74,370.90
39935,6430.61,535.88
39936,5872.60,489.38
39937,1082.26,90.19
39938,1044.16,87.01
39939,4531.30,377.61
39940,1569.32,130.78
39941,3524.94,293.75
39942,4761.60,396.80
39943,5954.69,496.22
39944,3413.08,284.42
39945,3485.18,290.43
39946,1383.34,115.28
39947,2450.45,204.20
39948,2801.38,233.45
39949,2692.48,224.37
39950,4054.68,337.89
39951,6671.26,555.94
39952,2509.14,209.10
39953,5166.30,430.53
39954,4058.60,338.22
39955,4499.74,374.98
39956,3938.22,328.19
39957,6096.68,508.06
39958,2815.46,234.62
39959,1350.73,112.56
39960,4476.06,373.01
39961,1861.34,155.11
39962,2410.90,200.91
39963,5527.24,460.60
39964,4073.06,339.42
39965,3137.09,261.42
39966,4179.82,348.32
39967,6198.07,516.51
39968,4996.92,416.41
39969,4088.25,340.69
39970,3487.02,290.59
39971,2792.80,232.73
39972,5106.65,425.55
39973,4386.40,365.53
39974,2549.62,212.47
39975,3391.28,282.61
39976,2387.72,198.98
39977,7855.08,654.59
39978,3652.68,304.39
39979,5914.04,492.84
39980,3739.64,311.64
39981,3698.78,308.23
39982,2058.78,171.57
39983,2454.14,204.51
39984,4098.73,341.56
39985,2770.76,230.90
39986,2085.26,173.77
39987,4684.38,390.37
39988,4776.39,398.03
39989,3072.95,256.08
39990,4114.31,342.86
39991,3769.23,314.10
39992,7668.16,639.01
39993,2758.97,229.91
39994,3021.34,251.78
39995,3338.54,278.21
39996,5232.62,436.05
39997,2205.00,183.75
39998,2836.80,236.40
39999,5157.38,429.78
40000,4897.39,408.12
40001,5645.64,470.47
40002,6414.52,534.54
40003,4305.07,358.76
40004,4205.32,350.44
40005,3495.32,291.28
40006,2022.02,168.50
40007,3923.26,326.94
40008,1954.84,162.90
40009,4771.07,397.59
40010,1110.90,92.58
40011,6082.44,506.87
40012,6629.92,552.49
40013,3476.60,289.72
40014,6299.40,524.95
40015,6527.84,543.99
40016,2913.48,242.79
40017,3029.24,252.44
40018,3135.78,261.32
40019,6297.14,524.76
40020,2063.84,171.99
40021,3720.10,310.01
40022,1022.98,85.25
40023,2748.00,229.00
40024,2126.83,177.24
40025,4243.82,353.65
40026,3914.04,326.17
40027,3132.90,261.07
40028,6242.20,520.18
40029,3294.54,274.55
40030,2315.57,192.96
40031,6084.15,507.01
40032,4391.42,365.95
40033,4242.36,353.53
40034,6240.62,520.05
40035,5307.89,442.32
40036,4658.67,388.22
40037,5747.73,478.98
40038,1951.88,162.66
40039,3179.19,264.93
40040,1243.70,103.64
40041,4301.32,358.44
40042,3885.72,323.81
40043,3695.80,307.98
40044,4074.20,339.52
40045,4495.38,374.62
40046,7809.67,650.81
40047,5375.68,447.97
40048,4129.75,344.15
40049,3496.22,291.35
40050,6248.76,520.73
40051,3505.04,292.09
40052,3197.08,266.42
40053,2382.62,198.55
40054,5638.32,469.86
40055,4355.01,362.92
40056,2461.10,205.09
40057,2084.16,173.68
40058,7849.40,654.12
40059,2790.70,232.56
40060,3678.48,306.54
40061,2882.24,240.19
40062,1514.64,126.22
40063,3578.82,298.24
40064,2063.78,171.98
40065,3794.98,316.25
40066,7350.09,612.51
40067,6199.13,516.59
40068,7214.18,601.18
40069,3551.92,295.99
40070,2204.84,183.74
40071,6533.83,544.49
40072,7435.42,619.62
40073,6480.74,540.06
40074,6578.96,548.25
40075,3976.75,331.40
40076,2054.87,171.24
40077,5501.14,458.43
40078,5334.37,444.53
40079,7047.05,587.25
40080,6300.78,525.07
40081,1958.09,163.17
40082,3759.46,313.29
40083,3042.06,253.51
40084,4750.49,395.87
40085,3960.90,330.08
40086,1888.22,157.35
40087,5459.40,454.95
40088,3981.15,331.76
40089,3842.76,320.23
40090,1842.64,153.55
40091,6801.92,566.83
40092,5638.38,469.87
40093,2428.56,202.38
40094,4251.39,354.28
40095,3120.54,260.05
40096,2704.98,225.42
40097,3093.74,257.81
40098,4630.16,385.85
40099,3999.20,333.27
40100,2848.96,237.41
40101,3251.37,270.95
40102,4074.32,339.53
40103,3686.44,307.20
40104,2499.86,208.32
40105,2844.72,237.06
40106,1940.04,161.67
40107,3073.78,256.15
40108,3155.42,262.95
40109,3866.59,322.22
40110,4582.98,381.92
40111,3256.04,271.34
40112,2747.10,228.93
40113,3130.08,260.84
40114,6829.42,569.12
40115,3163.29,263.61
40116,4754.48,396.21
40117,7012.26,584.36
40118,3250.06,270.84
40119,6481.92,540.16
40120,2310.68,192.56
40121,3540.76,295.06
40122,4548.22,379.02
40123,8062.74,671.90
40124,4534.20,377.85
40125,2056.45,171.37
40126,7297.36,608.11
40127,4600.38,383.37
40128,2591.50,215.96
40129,3496.28,291.36
40130,4161.28,346.77
40131,3242.20,270.18
40132,5921.30,493.44
40133,3650.00,304.17
40134,2402.86,200.24
40135,4383.98,365.33
40136,6446.28,537.19
40137,5703.62,475.30
40138,1870.04,155.84
40139,3913.40,326.12
40140,2696.12,224.68
40141,7283.06,606.92
40142,5661.70,471.81
40143,3488.42,290.70
40144,4504.58,375.38
40145,2305.54,192.13
40146,6030.38,502.53
40147,7370.19,614.18
40148,2256.60,188.05
40149,2552.12,212.68
40150,5438.04,453.17
40151,5769.78,480.82
40152,7174.44,597.87
40153,6070.10,505.84
40154,3808.18,317.35
40155,2223.82,185.32
40156,4281.26,356.77
40157,1354.88,112.91
40158,7824.62,652.05
40159,3978.44,331.54
40160,1709.22,142.44
40161,7028.18,585.68
40162,7251.05,604.25
40163,2982.40,248.53
40164,3286.90,273.91
40165,3969.51,330.79
40166,6853.57,571.13
40167,3909.30,325.78
40168,5598.77,466.56
40169,2527.18,210.60
40170,5251.60,437.63
40171,3873.12,322.76
40172,1894.17,157.85
40173,3235.74,269.64
40174,5066.48,422.21
40175,6607.60,550.63
40176,4489.38,374.11
40177,2066.86,172.24
40178,4015.17,334.60
40179,2887.56,240.63
40180,6656.70,554.72
40181,4832.46,402.71
40182,1735.38,144.62
40183,3413.46,284.46
40184,2118.30,176.53
40185,4051.30,337.61
40186,3637.50,303.13
40187,3588.49,299.04
40188,4468.50,372.38
40189,4293.62,357.80
40190,2762.74,230.23
40191,3687.38,307.28
40192,4906.10,408.84
40193,6635.58,552.96
40194,2995.32,249.61
40195,6249.94,520.83
40196,3651.30,304.28
40197,4027.32,335.61
40198,1920.76,160.06
40199,6166.86,513.91
40200,3661.12,305.09
40201,3902.05,325.17
40202,3703.00,308.58
40203,2478.56,206.55
40204,6927.82,577.32
40205,2624.20,218.68
40206,2057.47,171.46
40207,5779.26,481.61
40208,5289.47,440.79
40209,7268.55,605.71
40210,3824.15,318.68
40211,2738.88,228.24
40212,3379.14,281.60
40213,1993.14,166.10
40214,3233.94,269.50
40215,2935.20,244.60
40216,6116.56,509.71
40217,3497.16,291.43
40218,5006.60,417.22
40219,3249.92,270.83
40220,5426.58,452.21
40221,5809.74,484.15
40222,5471.87,455.99
40223,1984.59,165.38
40224,3255.42,271.29
40225,2296.58,191.38
40226,4940.26,411.69
40227,3729.36,310.78
40228,3054.94,254.58
40229,4268.71,355.73
40230,3731.98,311.00
40231,5718.02,476.50
40232,4623.74,385.31
40233,3033.32,252.78
40234,5919.96,493.33
40235,5064.28,422.02
40236,4510.80,375.90
40237,1688.26,140.69
40238,2567.73,213.98
40239,3133.60,261.13
40240,2713.56,226.13
40241,7109.38,592.45
40242,2930.02,244.17
40243,3825.36,318.78
40244,6754.22,562.85
40245,3962.96,330.25
40246,2383.22,198.60
40247,3937.79,328.15
40248,5603.32,466.94
40249,2328.00,194.00
40250,2322.24,193.52
40251,5704.40,475.37
40252,4008.86,334.07
40253,3151.92,262.66
40254,2532.77,211.06
40255,2278.53,189.88
40256,2834.76,236.23
40257,4231.84,352.65
40258,3454.72,287.89
40259,3923.86,326.99
40260,1128.40,94.03
40261,6202.73,516.89
40262,4884.82,407.07
40263,3655.98,304.67
40264,4920.80,410.07
40265,1843.53,153.63
40266,1734.64,144.55
40267,7739.65,644.97
40268,3755.86,312.99
40269,3828.63,319.05
40270,1528.02,127.34
40271,3158.22,263.19
40272,2691.32,224.28
40273,2906.92,242.24
40274,4336.82,361.40
40275,3202.06,266.84
40276,3469.92,289.16
40277,3009.04,250.75
40278,7038.00,586.50
40279,1978.48,164.87
40280,4233.06,352.76
40281,2866.52,238.88
40282,7494.94,624.58
40283,3935.74,327.98
40284,6116.32,509.69
40285,5167.90,430.66
40286,1950.50,162.54
40287,7347.99,612.33
40288,4577.58,381.47
40289,4457.22,371.44
40290,6922.19,576.85
40291,7097.59,591.47
40292,3626.76,302.23
40293,3128.93,260.74
40294,2255.66,187.97
40295,2386.54,198.88
40296,2844.64,237.05
40297,6040.68,503.39
40298,1701.52,141.79
40299,2637.52,219.79
40300,2136.52,178.04
40301,3260.98,271.75
40302,6290.82,524.24
40303,5821.34,485.11
40304,6757.50,563.13
40305,1562.02,130.17
40306,3720.32,310.03
40307,4398.02,366.50
40308,3169.97,264.16
40309,5662.61,471.88
40310,4364.20,363.68
40311,2639.64,219.97
40312,2087.35,173.95
40313,2815.30,234.61
40314,3010.98,250.92
40315,2472.10,206.01
40316,1860.88,155.07
40317,3373.14,281.10
40318,6966.88,580.57
40319,1190.18,99.18
40320,4582.35,381.86
40321,3373.43,281.12
40322,5963.10,496.93
40323,7354.33,612.86
40324,8020.16,668.35
40325,4717.97,393.16
40326,4488.42,374.04
40327,3818.64,318.22
40328,4496.24,374.69
40329,5015.44,417.95
40330,6592.74,549.40
40331,6250.82,520.90
40332,3866.98,322.25
40333,4178.66,348.22
40334,5478.37,456.53
40335,3274.23,272.85
40336,2133.34,177.78
40337,6484.64,540.39
40338,4241.58,353.47
40339,3880.66,323.39
40340,2789.48,232.46
40341,4083.82,340.32
40342,3976.94,331.41
40343,4877.52,406.46
40344,2270.74,189.23
40345,3909.50,325.79
40346,9141.21,761.77
40347,3167.85,263.99
40348,1741.84,145.15
40349,5999.62,499.97
40350,3432.48,286.04
40351,2903.10,241.93
40352,7004.63,583.72
40353,6662.02,555.17
40354,3493.16,291.10
40355,3699.88,308.32
40356,5498.68,458.22
40357,3617.22,301.44
40358,2326.38,193.87
40359,3990.76,332.56
40360,6851.20,570.93
40361,4186.26,348.86
40362,2107.60,175.63
40363,3990.90,332.58
40364,4813.92,401.16
40365,2135.14,177.93
40366,3015.35,251.28
40367,3769.56,314.13
40368,2949.40,245.78
40369,2564.90,213.74
40370,4423.04,368.59
40371,3585.35,298.78
40372,2234.80,186.23
40373,2804.06,233.67
40374,5330.40,444.20
40375,3036.50,253.04
40376,2348.82,195.74
40377,4827.04,402.25
40378,5329.30,444.11
40379,3106.56,258.88
40380,3255.50,271.29
40381,6663.46,555.29
40382,5604.61,467.05
40383,7280.27,606.69
40384,4707.30,392.28
40385,4221.58,351.80
40386,2078.63,173.22
40387,5944.70,495.39
40388,2889.06,240.76
40389,7401.56,616.80
40390,2169.28,180.77
40391,5518.66,459.89
40392,5575.52,464.63
40393,874.96,72.91
40394,2311.58,192.63
40395,3769.94,314.16
40396,6782.20,565.18
40397,5404.75,450.40
40398,4482.02,373.50
40399,4474.21,372.85
40400,3855.22,321.27
40401,3344.90,278.74
40402,6628.64,552.39
40403,5359.36,446.61
40404,7239.52,603.29
40405,5412.08,451.01
40406,3830.98,319.25
40407,1951.32,162.61
40408,4610.45,384.20
40409,7212.78,601.07
40410,4220.79,351.73
40411,5861.82,488.49
40412,7269.67,605.81
40413,2896.70,241.39
40414,2249.92,187.49
40415,3334.62,277.89
40416,5044.16,420.35
40417,2390.62,199.22
40418,3375.70,281.31
40419,6454.34,537.86
40420,3651.08,304.26
40421,4562.66,380.22
40422,4290.28,357.52
40423,3773.42,314.45
40424,3991.56,332.63
40425,3420.99,285.08
40426,5136.38,428.03
40427,4659.30,388.28
40428,3022.48,251.87
40429,2991.64,249.30
40430,996.62,83.05
40431,3241.18,270.10
40432,4152.00,346.00
40433,3972.46,331.04
40434,3798.26,316.52
40435,3883.92,323.66
40436,6731.53,560.96
40437,2739.80,228.32
40438,1050.98,87.58
40439,3540.92,295.08
40440,9037.02,753.09
40441,3111.85,259.32
40442,3654.02,304.50
40443,5267.01,438.92
40444,3235.76,269.65
40445,5428.52,452.38
40446,6205.86,517.16
40447,2967.88,247.32
40448,5502.62,458.55
40449,2008.30,167.36
40450,5860.96,488.41
40451,3206.88,267.24
40452,3095.12,257.93
40453,2826.74,235.56
40454,2924.33,243.69
40455,4997.97,416.50
40456,3980.21,331.68
40457,6383.80,531.98
40458,2970.48,247.54
40459,6452.16,537.68
40460,4095.42,341.29
40461,7554.72,629.56
40462,5149.83,429.15
40463,2522.90,210.24
40464,3367.50,280.63
40465,4822.40,401.87
40466,4008.68,334.06
40467,5048.36,420.70
40468,4954.80,412.90
40469,3870.65,322.55
40470,3161.45,263.45
40471,5380.51,448.38
40472,5384.79,448.73
40473,1902.28,158.52
40474,5531.10,460.93
40475,1388.32,115.69
40476,6837.19,569.77
40477,3966.20,330.52
40478,3187.14,265.60
40479,7730.36,644.20
40480,2216.06,184.67
40481,5723.94,477.00
40482,2833.12,236.09
40483,3083.79,256.98
40484,6493.46,541.12
40485,4948.32,412.36
40486,4248.37,354.03
40487,6911.20,575.93
40488,5525.46,460.46
40489,5020.32,418.36
40490,3867.88,322.32
40491,2962.38,246.87
40492,5965.66,497.14
40493,5172.20,431.02
40494,4376.12,364.68
40495,4145.50,345.46
40496,6550.96,545.91
40497,3748.90,312.41
40498,3245.14,270.43
40499,2632.93,219.41
40500,7042.27,586.86
40501,5256.82,438.07
40502,3572.38,297.70
40503,4145.66,345.47
40504,4623.06,385.26
40505,6473.33,539.44
40506,1604.28,133.69
40507,3171.11,264.26
40508,4550.40,379.20
40509,2678.96,223.25
40510,7145.58,595.47
40511,2002.96,166.91
40512,6091.48,507.62
40513,7905.33,658.78
40514,2798.17,233.18
40515,2429.96,202.50
40516,6483.92,540.33
40517,4567.40,380.62
40518,3443.24,286.94
40519,3469.42,289.12
40520,5495.07,457.92
